CHR_ID,ELEVATION,READ_DATE,DATUM_ADJ
01003300,1224.29,1944/7/25,NGVD 29
01003300,1224.27,1944/7/27,NGVD 29
01003300,1224.24,1944/7/29,NGVD 29
01003300,1224.19,1944/8/1,NGVD 29
01003300,1224.19,1944/8/3,NGVD 29
01003300,1224.29,1944/8/5,NGVD 29
01003300,1224.31,1944/8/7,NGVD 29
01003300,1224.39,1944/8/10,NGVD 29
01003300,1224.34,1944/8/12,NGVD 29
01003300,1224.39,1944/8/14,NGVD 29
01003300,1224.36,1944/8/17,NGVD 29
01003300,1224.32,1944/8/19,NGVD 29
01003300,1224.29,1944/8/21,NGVD 29
01003300,1224.27,1944/8/24,NGVD 29
01003300,1224.27,1944/8/26,NGVD 29
01003300,1224.26,1944/8/28,NGVD 29
01003300,1224.29,1944/8/31,NGVD 29
01003300,1224.29,1944/9/2,NGVD 29
01003300,1224.29,1944/9/4,NGVD 29
01003300,1224.25,1944/9/7,NGVD 29
01003300,1224.21,1944/9/9,NGVD 29
01003300,1224.19,1944/9/11,NGVD 29
01003300,1224.17,1944/9/14,NGVD 29
01003300,1224.19,1944/9/16,NGVD 29
01003300,1224.15,1944/9/18,NGVD 29
01003300,1224.13,1944/9/21,NGVD 29
01003300,1224.11,1944/9/23,NGVD 29
01003300,1224.09,1944/9/25,NGVD 29
01003300,1224.11,1944/9/28,NGVD 29
01003300,1224.11,1944/9/30,NGVD 29
01003300,1224.11,1944/10/2,NGVD 29
01003300,1224.09,1944/10/5,NGVD 29
01003300,1224.09,1944/10/7,NGVD 29
01003300,1224.09,1944/10/9,NGVD 29
01003300,1224.09,1944/10/12,NGVD 29
01003300,1224.08,1944/10/14,NGVD 29
01003300,1224.07,1944/10/16,NGVD 29
01003300,1224.06,1944/10/19,NGVD 29
01003300,1224.06,1944/10/21,NGVD 29
01003300,1224.06,1944/10/23,NGVD 29
01003300,1224.06,1944/10/26,NGVD 29
01003300,1224.01,1944/10/28,NGVD 29
01003300,1224.00,1944/10/30,NGVD 29
01003300,1224.00,1944/10/31,NGVD 29
01003300,1223.99,1944/11/2,NGVD 29
01003300,1223.99,1944/11/4,NGVD 29
01003300,1223.99,1944/11/6,NGVD 29
01003300,1223.99,1944/11/9,NGVD 29
01003300,1223.99,1944/11/11,NGVD 29
01003300,1224.01,1944/11/13,NGVD 29
01003300,1224.05,1944/11/16,NGVD 29
01003300,1224.07,1944/11/18,NGVD 29
01003300,1224.07,1944/11/20,NGVD 29
01003300,1224.08,1944/11/23,NGVD 29
01003300,1224.09,1944/11/25,NGVD 29
01003300,1224.07,1944/11/29,NGVD 29
01003300,1224.07,1944/11/30,NGVD 29
01003300,1224.09,1944/12/18,NGVD 29
01003300,1224.09,1945/1/10,NGVD 29
01003300,1224.11,1945/2/6,NGVD 29
01003300,1224.11,1945/3/5,NGVD 29
01003300,1224.09,1945/3/8,NGVD 29
01003300,1224.07,1945/3/10,NGVD 29
01003300,1224.05,1945/3/12,NGVD 29
01003300,1224.13,1945/3/15,NGVD 29
01003300,1224.19,1945/3/17,NGVD 29
01003300,1224.21,1945/3/19,NGVD 29
01003300,1224.27,1945/3/22,NGVD 29
01003300,1224.29,1945/3/24,NGVD 29
01003300,1224.37,1945/3/26,NGVD 29
01003300,1224.35,1945/3/29,NGVD 29
01003300,1224.34,1945/3/31,NGVD 29
01003300,1224.39,1945/4/2,NGVD 29
01003300,1224.38,1945/4/5,NGVD 29
01003300,1224.37,1945/4/7,NGVD 29
01003300,1224.45,1945/4/9,NGVD 29
01003300,1224.47,1945/4/12,NGVD 29
01003300,1224.37,1945/4/14,NGVD 29
01003300,1224.37,1945/4/16,NGVD 29
01003300,1224.35,1945/4/19,NGVD 29
01003300,1224.33,1945/4/21,NGVD 29
01003300,1224.31,1945/4/23,NGVD 29
01003300,1224.30,1945/4/26,NGVD 29
01003300,1224.29,1945/4/28,NGVD 29
01003300,1224.25,1945/4/30,NGVD 29
01003300,1224.21,1945/5/3,NGVD 29
01003300,1224.19,1945/5/5,NGVD 29
01003300,1224.17,1945/5/7,NGVD 29
01003300,1224.11,1945/5/10,NGVD 29
01003300,1224.09,1945/5/12,NGVD 29
01003300,1224.09,1945/5/14,NGVD 29
01003300,1224.09,1945/5/17,NGVD 29
01003300,1224.10,1945/5/19,NGVD 29
01003300,1224.12,1945/5/21,NGVD 29
01003300,1224.09,1945/5/24,NGVD 29
01003300,1224.08,1945/5/26,NGVD 29
01003300,1224.17,1945/5/28,NGVD 29
01003300,1224.26,1945/5/31,NGVD 29
01003300,1224.29,1945/6/2,NGVD 29
01003300,1224.29,1945/6/4,NGVD 29
01003300,1224.27,1945/6/7,NGVD 29
01003300,1224.26,1945/6/9,NGVD 29
01003300,1224.19,1945/6/11,NGVD 29
01003300,1224.29,1945/6/14,NGVD 29
01003300,1224.29,1945/6/16,NGVD 29
01003300,1224.30,1945/6/18,NGVD 29
01003300,1224.29,1945/6/21,NGVD 29
01003300,1224.27,1945/6/23,NGVD 29
01003300,1224.19,1945/6/25,NGVD 29
01003300,1224.21,1945/6/28,NGVD 29
01003300,1224.19,1945/6/30,NGVD 29
01003300,1224.13,1945/7/2,NGVD 29
01003300,1224.09,1945/7/6,NGVD 29
01003300,1224.08,1945/7/8,NGVD 29
01003300,1224.01,1945/7/9,NGVD 29
01003300,1224.01,1945/7/12,NGVD 29
01003300,1223.99,1945/7/14,NGVD 29
01003300,1224.01,1945/7/16,NGVD 29
01003300,1223.99,1945/7/19,NGVD 29
01003300,1223.99,1945/7/21,NGVD 29
01003300,1223.97,1945/7/23,NGVD 29
01003300,1223.95,1945/7/26,NGVD 29
01003300,1223.93,1945/7/28,NGVD 29
01003300,1223.93,1945/7/30,NGVD 29
01003300,1223.92,1945/7/31,NGVD 29
01003300,1223.91,1945/8/2,NGVD 29
01003300,1223.91,1945/8/4,NGVD 29
01003300,1223.89,1945/8/6,NGVD 29
01003300,1223.84,1945/8/9,NGVD 29
01003300,1223.81,1945/8/11,NGVD 29
01003300,1223.84,1945/8/13,NGVD 29
01003300,1223.87,1945/8/16,NGVD 29
01003300,1223.89,1945/8/18,NGVD 29
01003300,1223.91,1945/8/20,NGVD 29
01003300,1223.89,1945/8/23,NGVD 29
01003300,1223.87,1945/8/25,NGVD 29
01003300,1223.85,1945/8/27,NGVD 29
01003300,1223.89,1945/8/31,NGVD 29
01003300,1223.91,1945/9/3,NGVD 29
01003300,1223.89,1945/9/6,NGVD 29
01003300,1223.87,1945/9/8,NGVD 29
01003300,1223.84,1945/9/10,NGVD 29
01003300,1223.82,1945/9/13,NGVD 29
01003300,1223.79,1945/9/15,NGVD 29
01003300,1223.81,1945/9/17,NGVD 29
01003300,1223.84,1945/9/20,NGVD 29
01003300,1223.89,1945/9/22,NGVD 29
01003300,1223.99,1945/9/24,NGVD 29
01003300,1224.01,1945/9/27,NGVD 29
01003300,1224.00,1945/9/29,NGVD 29
01003300,1223.99,1945/9/30,NGVD 29
01003300,1223.99,1945/10/1,NGVD 29
01003300,1223.98,1945/10/4,NGVD 29
01003300,1223.99,1945/10/6,NGVD 29
01003300,1224.01,1945/10/8,NGVD 29
01003300,1224.01,1945/10/11,NGVD 29
01003300,1224.00,1945/10/13,NGVD 29
01003300,1223.99,1945/10/15,NGVD 29
01003300,1223.99,1945/10/18,NGVD 29
01003300,1223.99,1945/10/20,NGVD 29
01003300,1223.99,1945/10/22,NGVD 29
01003300,1224.00,1945/10/25,NGVD 29
01003300,1223.99,1945/10/27,NGVD 29
01003300,1223.99,1945/10/29,NGVD 29
01003300,1223.99,1945/10/31,NGVD 29
01003300,1223.99,1945/11/1,NGVD 29
01003300,1224.00,1945/11/3,NGVD 29
01003300,1223.98,1945/11/5,NGVD 29
01003300,1223.98,1945/11/8,NGVD 29
01003300,1223.97,1945/11/10,NGVD 29
01003300,1223.97,1945/11/12,NGVD 29
01003300,1223.96,1945/11/15,NGVD 29
01003300,1223.96,1945/11/17,NGVD 29
01003300,1224.19,1946/1/22,NGVD 29
01003300,1224.27,1946/3/1,NGVD 29
01003300,1224.29,1946/3/8,NGVD 29
01003300,1224.30,1946/3/15,NGVD 29
01003300,1224.39,1946/3/22,NGVD 29
01003300,1224.43,1946/3/29,NGVD 29
01003300,1224.64,1946/4/5,NGVD 29
01003300,1224.69,1946/4/12,NGVD 29
01003300,1224.64,1946/4/19,NGVD 29
01003300,1224.64,1946/4/26,NGVD 29
01003300,1224.39,1946/5/3,NGVD 29
01003300,1224.31,1946/5/10,NGVD 29
01003300,1224.29,1946/5/17,NGVD 29
01003300,1224.31,1946/5/24,NGVD 29
01003300,1224.59,1946/5/31,NGVD 29
01003300,1224.49,1946/6/4,NGVD 29
01003300,1224.69,1946/6/7,NGVD 29
01003300,1224.61,1946/6/15,NGVD 29
01003300,1224.49,1946/6/22,NGVD 29
01003300,1224.67,1946/6/29,NGVD 29
01003300,1224.55,1946/7/6,NGVD 29
01003300,1224.39,1946/7/12,NGVD 29
01003300,1224.35,1946/7/20,NGVD 29
01003300,1224.27,1946/7/27,NGVD 29
01003300,1224.25,1946/8/3,NGVD 29
01003300,1224.18,1946/8/10,NGVD 29
01003300,1224.01,1946/8/17,NGVD 29
01003300,1223.94,1946/8/24,NGVD 29
01003300,1223.84,1946/8/31,NGVD 29
01003300,1223.84,1946/9/7,NGVD 29
01003300,1223.84,1946/9/14,NGVD 29
01003300,1223.94,1946/9/21,NGVD 29
01003300,1223.99,1946/9/28,NGVD 29
01003300,1224.09,1946/10/5,NGVD 29
01003300,1224.27,1946/10/12,NGVD 29
01003300,1224.30,1946/10/19,NGVD 29
01003300,1224.31,1946/10/26,NGVD 29
01003300,1224.32,1946/11/2,NGVD 29
01003300,1224.34,1946/11/9,NGVD 29
01003300,1224.31,1946/11/16,NGVD 29
01003300,1224.27,1946/11/23,NGVD 29
01003300,1224.20,1946/11/30,NGVD 29
01003300,1224.17,1946/12/31,NGVD 29
01003300,1224.05,1947/1/31,NGVD 29
01003300,1223.99,1947/3/1,NGVD 29
01003300,1223.99,1947/3/8,NGVD 29
01003300,1223.99,1947/3/15,NGVD 29
01003300,1224.05,1947/3/22,NGVD 29
01003300,1223.79,1947/3/31,NGVD 29
01003300,1223.85,1947/4/5,NGVD 29
01003300,1224.21,1947/4/12,NGVD 29
01003300,1224.27,1947/4/19,NGVD 29
01003300,1224.59,1947/4/26,NGVD 29
01003300,1224.75,1947/5/3,NGVD 29
01003300,1224.69,1947/5/10,NGVD 29
01003300,1224.59,1947/5/17,NGVD 29
01003300,1224.49,1947/5/24,NGVD 29
01003300,1224.54,1947/6/9,NGVD 29
01003300,1224.03,1947/11/17,NGVD 29
01003300,1223.99,1949/2/21,NGVD 29
01003300,1223.89,1949/2/25,NGVD 29
01003300,1224.24,1955/8/23,NGVD 29
01003300,1224.01,1960/2/11,NGVD 29
01003300,1223.93,1960/3/11,NGVD 29
01003300,1223.89,1960/8/2,NGVD 29
01003300,1223.65,1961/1/20,NGVD 29
01003300,1223.39,1961/9/26,NGVD 29
01003300,1223.89,1962/4/4,NGVD 29
01003300,1223.83,1962/9/7,NGVD 29
01003300,1223.92,1962/9/20,NGVD 29
01003300,1223.83,1964/8/26,NGVD 29
01003300,1224.25,1966/9/22,NGVD 29
01003300,1224.60,1968/6/19,NGVD 29
01003300,1223.99,1969/8/8,NGVD 29
01003300,1224.23,1973/9/18,NGVD 29
01003300,1224.30,1973/11/26,NGVD 29
01003300,1224.07,1979/2/21,NGVD 29
01003300,1224.21,1979/7/18,NGVD 29
01003300,1223.90,1981/1/15,NGVD 29
01003300,1224.08,1981/11/24,NGVD 29
01003300,1224.45,1982/5/28,NGVD 29
01003300,1223.88,1982/7/28,NGVD 29
01003300,1223.81,1982/9/21,NGVD 29
01003300,1223.87,1983/7/27,NGVD 29
01003300,1224.22,1983/10/13,NGVD 29
01003300,1223.87,1988/3/2,NGVD 29
01003300,1224.27,1992/2/25,NGVD 29
01003300,1224.48,1993/5/17,NGVD 29
01003300,1224.48,1993/5/17,NGVD 29
01003300,1224.38,1993/5/22,NGVD 29
01003300,1224.42,1993/5/26,NGVD 29
01003300,1224.54,1993/6/1,NGVD 29
01003300,1224.52,1993/6/4,NGVD 29
01003300,1224.59,1993/6/9,NGVD 29
01003300,1224.56,1993/6/12,NGVD 29
01003300,1224.52,1993/6/15,NGVD 29
01003300,1224.54,1993/6/18,NGVD 29
01003300,1224.54,1993/6/20,NGVD 29
01003300,1224.66,1993/6/24,NGVD 29
01003300,1224.64,1993/6/28,NGVD 29
01003300,1224.66,1993/7/2,NGVD 29
01003300,1224.80,1993/7/6,NGVD 29
01003300,1224.86,1993/7/8,NGVD 29
01003300,1224.86,1993/7/13,NGVD 29
01003300,1224.78,1993/7/17,NGVD 29
01003300,1224.68,1993/7/20,NGVD 29
01003300,1224.62,1993/7/23,NGVD 29
01003300,1224.56,1993/7/26,NGVD 29
01003300,1224.50,1993/7/30,NGVD 29
01003300,1224.46,1993/8/2,NGVD 29
01003300,1224.40,1993/8/6,NGVD 29
01003300,1224.44,1993/8/9,NGVD 29
01003300,1224.36,1993/8/13,NGVD 29
01003300,1224.34,1993/8/16,NGVD 29
01003300,1224.28,1993/8/20,NGVD 29
01003300,1224.30,1993/8/23,NGVD 29
01003300,1224.26,1993/8/26,NGVD 29
01003300,1224.26,1993/8/30,NGVD 29
01003300,1224.20,1993/9/3,NGVD 29
01003300,1224.16,1993/9/6,NGVD 29
01003300,1224.14,1993/9/10,NGVD 29
01003300,1224.12,1993/9/13,NGVD 29
01003300,1224.10,1993/9/17,NGVD 29
01003300,1224.10,1993/9/20,NGVD 29
01003300,1224.10,1993/9/24,NGVD 29
01003300,1224.08,1993/9/27,NGVD 29
01003300,1224.32,1994/4/14,NGVD 29
01003300,1224.52,1994/4/17,NGVD 29
01003300,1224.52,1994/4/22,NGVD 29
01003300,1224.72,1994/4/27,NGVD 29
01003300,1224.74,1994/4/30,NGVD 29
01003300,1224.74,1994/5/2,NGVD 29
01003300,1224.72,1994/5/6,NGVD 29
01003300,1224.58,1994/5/10,NGVD 29
01003300,1224.58,1994/5/12,NGVD 29
01003300,1224.66,1994/5/16,NGVD 29
01003300,1224.54,1994/5/20,NGVD 29
01003300,1224.58,1994/5/23,NGVD 29
01003300,1224.54,1994/5/27,NGVD 29
01003300,1224.50,1994/5/30,NGVD 29
01003300,1224.48,1994/6/3,NGVD 29
01003300,1224.42,1994/6/6,NGVD 29
01003300,1224.34,1994/6/10,NGVD 29
01003300,1224.30,1994/6/13,NGVD 29
01003300,1224.36,1994/6/17,NGVD 29
01003300,1224.50,1994/6/20,NGVD 29
01003300,1224.54,1994/6/22,NGVD 29
01003300,1224.60,1994/6/24,NGVD 29
01003300,1224.62,1994/6/27,NGVD 29
01003300,1224.62,1994/7/1,NGVD 29
01003300,1224.56,1994/7/4,NGVD 29
01003300,1224.54,1994/7/8,NGVD 29
01003300,1224.48,1994/7/11,NGVD 29
01003300,1224.42,1994/7/15,NGVD 29
01003300,1224.42,1994/7/18,NGVD 29
01003300,1224.42,1994/7/22,NGVD 29
01003300,1224.40,1994/7/25,NGVD 29
01003300,1224.30,1994/7/29,NGVD 29
01003300,1224.38,1994/8/1,NGVD 29
01003300,1224.36,1994/8/5,NGVD 29
01003300,1224.32,1994/8/8,NGVD 29
01003300,1224.24,1994/8/12,NGVD 29
01003300,1224.20,1994/8/15,NGVD 29
01003300,1224.18,1994/8/19,NGVD 29
01003300,1224.20,1994/8/22,NGVD 29
01003300,1224.26,1994/8/26,NGVD 29
01003300,1224.16,1994/9/2,NGVD 29
01003300,1224.18,1994/9/5,NGVD 29
01003300,1224.16,1994/9/9,NGVD 29
01003300,1224.12,1994/9/12,NGVD 29
01003300,1224.24,1994/9/16,NGVD 29
01003300,1224.24,1994/9/19,NGVD 29
01003300,1224.22,1994/9/23,NGVD 29
01003300,1224.18,1994/9/30,NGVD 29
01003300,1224.18,1994/10/3,NGVD 29
01003300,1224.18,1994/10/7,NGVD 29
01003300,1224.20,1994/10/10,NGVD 29
01003300,1224.16,1994/10/14,NGVD 29
01003300,1224.22,1994/10/17,NGVD 29
01003300,1224.36,1994/10/21,NGVD 29
01003300,1224.36,1994/10/24,NGVD 29
01003300,1224.32,1994/10/28,NGVD 29
01003300,1224.30,1994/10/31,NGVD 29
01003300,1224.26,1994/11/15,NGVD 29
01003300,1224.58,1995/4/24,NGVD 29
01003300,1224.56,1995/4/28,NGVD 29
01003300,1224.52,1995/5/1,NGVD 29
01003300,1224.50,1995/5/4,NGVD 29
01003300,1224.50,1995/5/5,NGVD 29
01003300,1224.50,1995/5/8,NGVD 29
01003300,1224.52,1995/5/12,NGVD 29
01003300,1224.70,1995/5/15,NGVD 29
01003300,1224.78,1995/5/19,NGVD 29
01003300,1224.72,1995/5/22,NGVD 29
01003300,1224.66,1995/5/26,NGVD 29
01003300,1224.62,1995/5/29,NGVD 29
01003300,1224.56,1995/6/2,NGVD 29
01003300,1224.50,1995/6/5,NGVD 29
01003300,1224.44,1995/6/9,NGVD 29
01003300,1224.40,1995/6/12,NGVD 29
01003300,1224.34,1995/6/16,NGVD 29
01003300,1224.28,1995/6/19,NGVD 29
01003300,1224.24,1995/6/23,NGVD 29
01003300,1224.16,1995/6/26,NGVD 29
01003300,1224.12,1995/6/30,NGVD 29
01003300,1224.18,1995/7/3,NGVD 29
01003300,1224.24,1995/7/7,NGVD 29
01003300,1224.22,1995/7/10,NGVD 29
01003300,1224.28,1995/7/14,NGVD 29
01003300,1224.26,1995/7/17,NGVD 29
01003300,1224.20,1995/7/21,NGVD 29
01003300,1224.16,1995/7/24,NGVD 29
01003300,1224.12,1995/7/28,NGVD 29
01003300,1224.08,1995/7/31,NGVD 29
01003300,1224.04,1995/8/4,NGVD 29
01003300,1224.02,1995/8/7,NGVD 29
01003300,1223.98,1995/8/11,NGVD 29
01003300,1224.14,1995/8/14,NGVD 29
01003300,1224.08,1995/8/18,NGVD 29
01003300,1224.12,1995/8/21,NGVD 29
01003300,1224.34,1995/8/25,NGVD 29
01003300,1224.38,1995/8/28,NGVD 29
01003300,1224.34,1995/9/1,NGVD 29
01003300,1224.30,1995/9/4,NGVD 29
01003300,1224.24,1995/9/8,NGVD 29
01003300,1224.20,1995/9/11,NGVD 29
01003300,1224.14,1995/9/15,NGVD 29
01003300,1224.12,1995/9/18,NGVD 29
01003300,1224.10,1995/9/22,NGVD 29
01003300,1224.80,1996/5/4,NGVD 29
01003300,1224.74,1996/5/7,NGVD 29
01003300,1224.66,1996/5/13,NGVD 29
01003300,1224.62,1996/5/17,NGVD 29
01003300,1224.70,1996/5/20,NGVD 29
01003300,1224.63,1996/5/24,NGVD 29
01003300,1224.66,1996/5/24,NGVD 29
01003300,1224.58,1996/5/27,NGVD 29
01003300,1224.48,1996/5/31,NGVD 29
01003300,1224.44,1996/6/3,NGVD 29
01003300,1224.40,1996/6/7,NGVD 29
01003300,1224.38,1996/6/10,NGVD 29
01003300,1224.30,1996/6/14,NGVD 29
01003300,1224.30,1996/6/17,NGVD 29
01003300,1224.24,1996/6/21,NGVD 29
01003300,1224.24,1996/6/24,NGVD 29
01003300,1224.44,1996/6/28,NGVD 29
01003300,1224.48,1996/7/1,NGVD 29
01003300,1224.40,1996/7/5,NGVD 29
01003300,1224.36,1996/7/8,NGVD 29
01003300,1224.52,1996/7/12,NGVD 29
01003300,1224.58,1996/7/15,NGVD 29
01003300,1224.58,1996/7/19,NGVD 29
01003300,1224.54,1996/7/22,NGVD 29
01003300,1224.49,1996/7/26,NGVD 29
01003300,1224.46,1996/7/29,NGVD 29
01003300,1224.42,1996/8/2,NGVD 29
01003300,1224.34,1996/8/5,NGVD 29
01003300,1224.48,1996/8/9,NGVD 29
01003300,1224.44,1996/8/12,NGVD 29
01003300,1224.36,1996/8/16,NGVD 29
01003300,1224.30,1996/8/19,NGVD 29
01003300,1224.24,1996/8/23,NGVD 29
01003300,1224.20,1996/8/26,NGVD 29
01003300,1224.14,1996/8/30,NGVD 29
01003300,1224.12,1996/9/2,NGVD 29
01003300,1224.12,1996/9/6,NGVD 29
01003300,1224.10,1996/9/13,NGVD 29
01003300,1224.04,1996/9/20,NGVD 29
01003300,1224.10,1996/9/27,NGVD 29
01003300,1224.06,1996/10/4,NGVD 29
01003300,1224.04,1996/10/11,NGVD 29
01003300,1224.12,1996/10/18,NGVD 29
01003300,1224.80,1997/4/22,NGVD 29
01003300,1224.78,1997/4/28,NGVD 29
01003300,1224.72,1997/5/2,NGVD 29
01003300,1224.62,1997/5/6,NGVD 29
01003300,1224.60,1997/5/9,NGVD 29
01003300,1224.54,1997/5/13,NGVD 29
01003300,1224.52,1997/5/16,NGVD 29
01003300,1224.50,1997/5/19,NGVD 29
01003300,1224.46,1997/5/23,NGVD 29
01003300,1224.44,1997/5/26,NGVD 29
01003300,1224.40,1997/5/30,NGVD 29
01003300,1224.34,1997/6/2,NGVD 29
01003300,1224.30,1997/6/6,NGVD 29
01003300,1224.28,1997/6/9,NGVD 29
01003300,1224.20,1997/6/13,NGVD 29
01003300,1224.19,1997/6/16,NGVD 29
01003300,1224.19,1997/6/20,NGVD 29
01003300,1224.34,1997/6/24,NGVD 29
01003300,1224.32,1997/6/27,NGVD 29
01003300,1224.48,1997/6/30,NGVD 29
01003300,1224.54,1997/7/4,NGVD 29
01003300,1224.58,1997/7/7,NGVD 29
01003300,1224.54,1997/7/11,NGVD 29
01003300,1224.60,1997/7/14,NGVD 29
01003300,1224.54,1997/7/18,NGVD 29
01003300,1224.46,1997/7/21,NGVD 29
01003300,1224.52,1997/7/25,NGVD 29
01003300,1224.48,1997/7/28,NGVD 29
01003300,1224.38,1997/8/1,NGVD 29
01003300,1224.34,1997/8/4,NGVD 29
01003300,1224.28,1997/8/8,NGVD 29
01003300,1224.22,1997/8/11,NGVD 29
01003300,1224.18,1997/8/15,NGVD 29
01003300,1224.16,1997/8/18,NGVD 29
01003300,1224.20,1997/8/22,NGVD 29
01003300,1224.20,1997/8/25,NGVD 29
01003300,1224.16,1997/8/29,NGVD 29
01003300,1224.14,1997/9/1,NGVD 29
01003300,1224.10,1997/9/5,NGVD 29
01003300,1224.08,1997/9/8,NGVD 29
01003300,1224.04,1997/9/12,NGVD 29
01003300,1224.02,1997/9/15,NGVD 29
01003300,1224.08,1997/9/19,NGVD 29
01003300,1224.04,1997/9/22,NGVD 29
01003300,1224.02,1997/9/26,NGVD 29
01003300,1224.00,1997/9/29,NGVD 29
01003300,1224.00,1997/10/3,NGVD 29
01003300,1224.02,1997/10/6,NGVD 29
01003300,1224.00,1997/10/10,NGVD 29
01003300,1224.10,1997/10/13,NGVD 29
01003300,1224.08,1997/10/17,NGVD 29
01003300,1224.38,1998/4/27,NGVD 29
01003300,1224.36,1998/4/29,NGVD 29
01003300,1224.36,1998/5/1,NGVD 29
01003300,1224.28,1998/5/4,NGVD 29
01003300,1224.26,1998/5/9,NGVD 29
01003300,1224.26,1998/5/12,NGVD 29
01003300,1224.26,1998/5/14,NGVD 29
01003300,1224.26,1998/5/16,NGVD 29
01003300,1224.23,1998/5/19,NGVD 29
01003300,1224.21,1998/5/23,NGVD 29
01003300,1224.18,1998/5/26,NGVD 29
01003300,1224.10,1998/5/28,NGVD 29
01003300,1224.16,1998/5/30,NGVD 29
01003300,1224.24,1998/6/2,NGVD 29
01003300,1224.24,1998/6/5,NGVD 29
01003300,1224.20,1998/6/8,NGVD 29
01003300,1224.21,1998/6/10,NGVD 29
01003300,1224.12,1998/6/12,NGVD 29
01003300,1224.16,1998/6/14,NGVD 29
01003300,1224.38,1998/6/17,NGVD 29
01003300,1224.48,1998/6/19,NGVD 29
01003300,1224.58,1998/6/20,NGVD 29
01003300,1224.58,1998/6/25,NGVD 29
01003300,1224.56,1998/7/1,NGVD 29
01003300,1224.48,1998/7/8,NGVD 29
01003300,1224.48,1998/7/14,NGVD 29
01003300,1224.38,1998/7/21,NGVD 29
01003300,1224.30,1998/7/24,NGVD 29
01003300,1224.18,1998/8/2,NGVD 29
01003300,1224.16,1998/8/9,NGVD 29
01003300,1223.96,1998/8/13,NGVD 29
01003300,1224.02,1998/8/17,NGVD 29
01003300,1223.88,1998/8/23,NGVD 29
01003300,1223.88,1998/8/27,NGVD 29
01003300,1223.88,1998/8/31,NGVD 29
01003300,1223.88,1998/9/3,NGVD 29
01003300,1223.78,1998/9/7,NGVD 29
01003300,1223.86,1998/9/13,NGVD 29
01003300,1224.16,1998/9/15,NGVD 29
01003300,1223.90,1998/9/20,NGVD 29
01003300,1223.86,1998/9/25,NGVD 29
01003300,1223.86,1998/10/1,NGVD 29
01003300,1223.82,1998/10/5,NGVD 29
01003300,1223.86,1998/10/10,NGVD 29
01003300,1223.82,1998/10/14,NGVD 29
01003300,1224.51,1999/4/23,NGVD 29
01003300,1224.45,1999/4/28,NGVD 29
01003300,1224.41,1999/5/1,NGVD 29
01003300,1223.71,1999/5/5,NGVD 29
01003300,1223.69,1999/5/10,NGVD 29
01003300,1224.46,1999/5/14,NGVD 29
01003300,1225.21,1999/5/16,NGVD 29
01003300,1224.71,1999/5/19,NGVD 29
01003300,1224.71,1999/5/21,NGVD 29
01003300,1224.71,1999/5/24,NGVD 29
01003300,1224.69,1999/5/26,NGVD 29
01003300,1224.21,1999/5/27,NGVD 29
01003300,1224.51,1999/5/31,NGVD 29
01003300,1224.51,1999/6/6,NGVD 29
01003300,1224.41,1999/6/12,NGVD 29
01003300,1224.36,1999/6/16,NGVD 29
01003300,1224.33,1999/6/18,NGVD 29
01003300,1224.31,1999/6/20,NGVD 29
01003300,1224.41,1999/6/24,NGVD 29
01003300,1224.31,1999/6/28,NGVD 29
01003300,1224.34,1999/6/30,NGVD 29
01003300,1224.31,1999/7/1,NGVD 29
01003300,1224.26,1999/7/7,NGVD 29
01003300,1224.35,1999/7/9,NGVD 29
01003300,1224.31,1999/7/13,NGVD 29
01003300,1224.41,1999/7/16,NGVD 29
01003300,1224.39,1999/7/20,NGVD 29
01003300,1224.35,1999/7/24,NGVD 29
01003300,1224.41,1999/7/26,NGVD 29
01003300,1224.37,1999/7/29,NGVD 29
01003300,1224.31,1999/8/2,NGVD 29
01003300,1224.31,1999/8/3,NGVD 29
01003300,1224.21,1999/8/8,NGVD 29
01003300,1224.25,1999/8/10,NGVD 29
01003300,1224.47,1999/8/13,NGVD 29
01003300,1224.61,1999/8/18,NGVD 29
01003300,1224.75,1999/8/23,NGVD 29
01003300,1224.75,1999/8/27,NGVD 29
01003300,1224.71,1999/8/31,NGVD 29
01003300,1224.61,1999/9/6,NGVD 29
01003300,1224.61,1999/9/10,NGVD 29
01003300,1224.61,1999/9/17,NGVD 29
01003300,1224.41,1999/10/10,NGVD 29
01003300,1224.32,2000/4/26,NGVD 29
01003300,1224.32,2000/5/1,NGVD 29
01003300,1224.30,2000/5/4,NGVD 29
01003300,1224.36,2000/5/8,NGVD 29
01003300,1224.40,2000/5/12,NGVD 29
01003300,1224.36,2000/5/21,NGVD 29
01003300,1224.38,2000/5/27,NGVD 29
01003300,1224.36,2000/6/5,NGVD 29
01003300,1224.20,2000/6/12,NGVD 29
01003300,1224.32,2000/6/16,NGVD 29
01003300,1224.34,2000/6/22,NGVD 29
01003300,1224.18,2000/7/4,NGVD 29
01003300,1224.16,2000/7/10,NGVD 29
01003300,1224.14,2000/7/12,NGVD 29
01003300,1224.08,2000/7/15,NGVD 29
01003300,1223.90,2000/7/17,NGVD 29
01003300,1223.88,2000/7/20,NGVD 29
01003300,1223.82,2000/7/22,NGVD 29
01003300,1223.90,2000/7/26,NGVD 29
01003300,1223.84,2000/8/1,NGVD 29
01003300,1223.80,2000/8/4,NGVD 29
01003300,1223.82,2000/8/9,NGVD 29
01003300,1223.78,2000/8/14,NGVD 29
